source,author,title,publishedAt,description,urlToImage,url
"{'name': 'Reuters', 'id': 'reuters'}",Gina Cherelus,Eleven aboard Dubai flight hospitalised in New York after falling ill,2018-09-05T21:58:12Z,Eleven people aboard an Emirates airline flight from Dubai were taken to New York hospitals with a mystery ailment on Wednesday after scores of passengers and crew complained of feeling sick during the 14-hour overnight trip from the Middle East.,https://s1.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1301101345&w=1200&r=LYNXNPEE841D2,https://uk.reuters.com/article/uk-new-york-flight/about-100-reported-ill-on-board-emirates-airline-flight-in-new-york-idUKKCN1LL1YJ
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Brazil Treasury ups public debt estimate to 77 pct of GDP by year end,2018-09-05T21:57:16Z,"Brazil's gross public debt is expected to reach 77 percent of GDP by year-end, above a prior projection of 75.6 percent, Treasury official Jose Franco Medeiros told reporters on Wednesday.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/brazil-treasury-debt/brazil-treasury-ups-public-debt-estimate-to-77-pct-of-gdp-by-year-end-idUSE6N1TM03V
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Brazil Treasury ups public debt estimate to 77 pct of GDP by year end,2018-09-05T21:57:16Z,"Brazil's gross public debt is expected to reach 77 percent of GDP by year-end, above a prior projection of 75.6 percent, Treasury official Jose Franco Medeiros told reporters on Wednesday.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://uk.reuters.com/article/brazil-treasury-debt/brazil-treasury-ups-public-debt-estimate-to-77-pct-of-gdp-by-year-end-idUKE6N1TM03V
"{'name': 'Reuters', 'id': 'reuters'}",Suleiman Al-Khalidi,Syrian rebels hope Turkey can limit Russian-backed Idlib assault,2018-09-05T21:55:20Z,Syrian rebels bracing for battle in northwest Syria are pinning their hopes on ally Turkey to intervene with Russia and prevent an all-out Syrian government offensive that could deal a final blow to their seven-year-long uprising.,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/us-mideast-crisis-syria-rebels/syrian-rebels-hope-turkey-can-limit-russian-backed-idlib-assault-idUSKCN1LL1PZ
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,UPDATE 1-Chile's Latam Airlines to take Multiplus loyalty program private,2018-09-05T21:55:13Z,Chilean airline Latam Airlines Group SA said on Wednesday it will take its loyalty program company Multiplus SA private in a $289 million deal.,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/latam-airlines-multiplus-delisting/update-1-chiles-latam-airlines-to-take-multiplus-loyalty-program-private-idUSL2N1VR235
"{'name': 'Reuters', 'id': 'reuters'}",Thomson Reuters,"Covering the world, paralyzed from the shoulders down",2018-09-05T21:51:00Z,Reuters journalist Peter Apps was 25 when an accident left him paralyzed from the shoulders down. He thought his life was over. Twelve years later he reflects on his unexpected life.,https://s2.reutersmedia.net/resources/r/?d=20180905&i=RCV005K63&w=1200&r=RCV005K63&t=2,https://www.reuters.com/video/2018/09/05/covering-the-world-paralyzed-from-the-sh?videoId=461134110
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Senior Trump official describes resistance inside administration: NYT Op-Ed,2018-09-05T21:44:14Z,"Many senior officials in the Trump administration have been working from within to frustrate parts of the president's agenda to protect the country from his worst inclinations, an anonymous Trump official wrote in a column published by the New York Times on W…",https://s4.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1301119676&w=1200&r=LYNXNPEE84228,https://www.reuters.com/article/us-usa-trump-nytimes/senior-trump-official-describes-resistance-inside-administration-nyt-op-ed-idUSKCN1LL32W
"{'name': 'Reuters', 'id': 'reuters'}",Shihar Aneez,"Sri Lanka opposition supporters block road over economic hardship, polls",2018-09-05T21:27:23Z,Thousands of Sri Lankan opposition demonstrators led by former leader Mahinda Rajapaksa blocked a main road in Colombo on Wednesday in protest at economic hardship and the delaying of provincial polls.,https://s2.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1301116151&w=1200&r=LYNXNPEE8421H,https://www.reuters.com/article/us-sri-lanka-politics-protest/sri-lanka-opposition-supporters-block-road-over-economic-hardship-polls-idUSKCN1LL31R
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,AmEx's forex unit being probed by FBI over pricing practices - WSJ,2018-09-05T21:23:54Z,"Pricing practices within American Express Co's foreign-exchange unit is being probed by the Federal Bureau of Investigation (FBI), the Wall Street Journal reported, citing people familiar with the matter.",https://s4.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1301118268&w=1200&r=LYNXNPEE8421Z,https://www.reuters.com/article/us-american-express-probe/amexs-forex-unit-being-probed-by-fbi-over-pricing-practices-wsj-idUSKCN1LL32G
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Tropical Depression Gordon continues to weaken over Mississippi: NHC,2018-09-05T21:22:01Z,"Tropical Depression Gordon continues to weaken over central Mississippi, the U.S. National Hurricane Center (NHC) said on Wednesday, adding that the threat of heavy rains and flooding will continue for several days.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/us-storm-gordon-nhc/tropical-depression-gordon-continues-to-weaken-over-mississippi-nhc-idUSKCN1LL32A
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Tropical Depression Gordon continues to weaken over Mississippi: NHC,2018-09-05T21:22:01Z,"Tropical Depression Gordon continues to weaken over central Mississippi, the U.S. National Hurricane Center (NHC) said on Wednesday, adding that the threat of heavy rains and flooding will continue for several days.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/us-storm-gordon-nhc/tropical-depression-gordon-continues-to-weaken-over-mississippi-nhc-idUSKCN1LL32A
"{'name': 'Reuters', 'id': 'reuters'}",Linda Carroll,Severe delivery complications on the rise among US pregnant women - Reuters,2018-09-05T21:20:00Z,"Severe delivery complications on the rise among US pregnant women Reuters (Reuters Health) - An increasing proportion of U.S. women are experiencing serious and potentially life-threatening complications while giving birth, government researchers report. Betw…",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://uk.reuters.com/article/us-health-childbirth-complications/severe-delivery-complications-on-the-rise-among-u-s-pregnant-women-idUKKCN1LL31J
"{'name': 'Reuters', 'id': 'reuters'}",Linda Carroll,Severe delivery complications on the rise among U.S. pregnant women,2018-09-05T21:18:45Z,"(Reuters Health) - An increasing proportion of U.S. women are experiencing serious and potentially life-threatening complications while giving birth, government researchers report.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/us-health-childbirth-complications/severe-delivery-complications-on-the-rise-among-u-s-pregnant-women-idUSKCN1LL31J
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Graduates of selective U.S. colleges earn 20 percent more after a decade: study,2018-09-05T21:16:59Z,"Students who graduate from selective U.S. colleges earn more than their peers in the long term, and majoring in a technical field adds to the premium, a study from the New York Federal Reserve released on Wednesday showed.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/us-usa-college-pay/graduates-of-selective-u-s-colleges-earn-20-percent-more-after-a-decade-study-idUSKCN1LL328
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Alimentation Couche-Tard's quarterly profit jumps nearly 25 pct,2018-09-05T21:13:48Z,Alimentation Couche-Tard Inc quarterly profit rose nearly 25 percent on Wednesday as the world's second-biggest convenience store operator benefited from higher fuel sales.,https://s2.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1301113689&w=1200&r=LYNXNPEE84214,https://www.reuters.com/article/us-alimentation-couche-tard-results/alimentation-couche-tards-quarterly-profit-jumps-nearly-25-percent-idUSKCN1LL326
"{'name': 'Reuters', 'id': 'reuters'}",Amy Tennery,Pressure-free Osaka gets back to business,2018-09-05T21:12:01Z,"Naomi Osaka seemed to shrug off the weight of history on Wednesday, when she beat Lesia Tsurenko at the U.S. Open to become the first Japanese woman since 1996 to advance to the semi-finals of a Grand Slam.",https://s4.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1301113421&w=1200&r=LYNXNPEE84208,https://www.reuters.com/article/us-tennis-usopen-osaka/pressure-free-osaka-gets-back-to-business-idUSKCN1LL31N
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Enterprise Services wins $787 mln U.S. defense contract -Pentagon,2018-09-05T21:11:58Z,"Enterprise Services LLC, a unit of Hewlett Packard Enterprise Co, has been awarded a U.S. defense contract with a maximum potential value of $787 million for the existing Next Generation Enterprise Network, the Pentagon said on Wednesday. (Reporting by Eric B…",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/us-hewlett-packard-enterprise-pentagon/enterprise-services-wins-787-million-u-s-defense-contract-pentagon-idUSKCN1LL320
"{'name': 'Reuters', 'id': 'reuters'}",Shihar Aneez,"Sri Lanka opposition supporters block road over economic hardship, polls",2018-09-05T21:11:06Z,Thousands of Sri Lankan opposition demonstrators led by former leader Mahinda Rajapaksa blocked a main road in Colombo on Wednesday in protest at economic hardship and the delaying of provincial polls.,https://s3.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1301111903&w=1200&r=LYNXNPEE84206,https://in.reuters.com/article/sri-lanka-politics-protest/sri-lanka-opposition-supporters-block-road-over-economic-hardship-polls-idINKCN1LL31B
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,CBS and National Amusements in talks to settle litigation: source,2018-09-05T21:02:01Z,"CBS Corp is in settlement talks with Shari Redstone and her family's holding company National Amusements Inc over a litigation for the control of the broadcaster, a source familiar with the matter told Reuters.",https://s4.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1301109759&w=1200&r=LYNXNPEE841ZN-OCABS,https://ca.reuters.com/article/businessNews/idCAKCN1LL30Z-OCABS
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Vivendi says TIM's performance since Elliott took over 'disastrous',2018-09-05T20:57:44Z,"French media conglomerate Vivendi said on Wednesday the management of Telecom Italia (TIM) had been ""disastrous"" since activist fund Elliott had seized control of the Italian firm's board.",https://s3.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1301038407&w=1200&r=LYNXNPEE841KQ,https://uk.reuters.com/article/uk-vivendi-telecomitalia-board/vivendi-says-tims-performance-since-elliott-took-over-is-disastrous-idUKKCN1LL2GY
"{'name': 'Reuters', 'id': 'reuters'}",Kathy Finn,Gordon weakens after storm kills child in Florida,2018-09-05T20:57:34Z,"Tropical Storm Gordon weakened into a depression on Wednesday after making landfall on Tuesday night near the Alabama-Mississippi border and killing a child when a tree fell on a mobile home in Florida, the National Hurricane Center said.",https://s4.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1301080473&w=1200&r=LYNXNPEE841TT,https://uk.reuters.com/article/us-storm-gordon/storm-gordon-hits-near-alabama-mississippi-border-seen-weakening-idUKKCN1LL0W6
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Germany's Commerzbank gets the boot from the DAX index,2018-09-05T20:57:12Z,"Commerzbank, still partially owned by the German government after a bailout, will be expelled from the blue-chip DAX index to make room for a rising technology star, underscoring the declining fortunes of the nation's top banks.",https://s2.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1301101321&w=1200&r=LYNXNPEE841YC,https://uk.reuters.com/article/uk-germany-banks-commerzbank/germanys-commerzbank-gets-the-boot-from-the-dax-index-idUKKCN1LL2YQ
"{'name': 'Reuters', 'id': 'reuters'}",Patricia Zengerle,U.S. Justice Department looks into social media firms over free speech,2018-09-05T20:56:52Z,"The U.S. Department of Justice and state attorneys general will meet this month to discuss concerns that social media platforms are ""intentionally stifling the free exchange of ideas,"" the department said on Wednesday.",https://s2.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1301070937&w=1200&r=LYNXNPEE841SD,https://uk.reuters.com/article/uk-usa-tech-congress/facebook-twitter-face-u-s-congress-over-foreign-bids-to-tilt-politics-idUKKCN1LL17L
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,UPDATE 1-Germany's Commerzbank gets the boot from the DAX index,2018-09-05T20:56:04Z,* Payments company Wirecard to take its place,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/germany-banks-commerzbank/update-1-germanys-commerzbank-gets-the-boot-from-the-dax-index-idUSL5N1VR6GG
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,CBS and National Amusements in talks to settle litigation- source,2018-09-05T20:55:13Z,"CBS Corp is in settlement talks with Shari Redstone and her family's holding company National Amusements Inc over a litigation for the control of the broadcaster, a source familiar with the matter told Reuters.",https://s3.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1301109525&w=1200&r=LYNXNPEE841ZN,https://www.reuters.com/article/us-cbs-nationalamusements-litigation/cbs-and-national-amusements-in-talks-to-settle-litigation-source-idUSKCN1LL30Z
"{'name': 'Reuters', 'id': 'reuters'}",Lisa Rapaport,Soldiers who attempt suicide often have no history of mental health issues,2018-09-05T20:55:11Z,"(Reuters Health) - More than one-third of U.S. Army soldiers who attempt suicide don't have a history of mental health problems, a recent study suggests.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/us-health-military-suicide/soldiers-who-attempt-suicide-often-have-no-history-of-mental-health-issues-idUSKCN1LL30V
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Phillips hits game-winning HR in Red Sox debut,2018-09-05T20:54:08Z,,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/baseball-mlb-atl-bos-recap/phillips-hits-game-winning-hr-in-red-sox-debut-idUSMTZEE95LN6P9B
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Judge orders independent challenger off Virginia ballot in tight race,2018-09-05T20:53:36Z,"A Virginia judge on Wednesday ordered an independent candidate in a key congressional contest removed from November's ballot, citing invalid signatures gathered with assistance from staffers for the incumbent Republican.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/us-usa-election-virginia/judge-orders-independent-challenger-off-virginia-ballot-in-tight-race-idUSKCN1LL30Y
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,"Florence, heading for Bermuda, now a Category 4 hurricane: NHC",2018-09-05T20:51:54Z,"Florence, churning in the middle of the Atlantic Ocean in the direction of Bermuda, strengthened into a Category 4 hurricane on Wednesday and is expected to remain a powerful hurricane through early next week, the U.S. National Hurricane Center said in its la…",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/us-storm-florence-atlantic/florence-heading-for-bermuda-now-a-category-4-hurricane-nhc-idUSKCN1LL30T
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Kluber first to 18 wins as Indians outlast Royals,2018-09-05T20:50:09Z,,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/baseball-mlb-cle-kc-recap/kluber-first-to-18-wins-as-indians-outlast-royals-idUSMTZEE95LMAN94
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Prince Charles and Rose McGowan winners at London GQ awards,2018-09-05T20:45:48Z,Britain's Prince Charles and actress and anti-harassment activist Rose McGowan were among those honored at the annual GQ Men of the Year Awards on Wednesday.,https://s1.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1301105678&w=1200&r=LYNXNPEE841Z0,https://www.reuters.com/article/us-awards-gq/prince-charles-and-rose-mcgowan-winners-at-london-gq-awards-idUSKCN1LL30H
"{'name': 'Reuters', 'id': 'reuters'}",José Roberto Gomes,"UPDATE 2-Brazil hikes freight rates 5 pct, lifting agriculture costs",2018-09-05T20:43:51Z,"Brazil's transportation regulator on Wednesday raised minimum truck freight rates by 5 percent on average, as the government walks a tight line between the demands of the agriculture and trucking industries following a truckers' strike in May.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/brazil-transport/update-2-brazil-hikes-freight-rates-5-pct-lifting-agriculture-costs-idUSL2N1VR0ZD
"{'name': 'Reuters', 'id': 'reuters'}",Thomson Reuters,Trump reviews Woodward's book: 'total fiction',2018-09-05T20:37:42Z,"President Trump called Bob Woodward's new tell-all book a ""work of fiction"" and said he did not discuss the assassination of the Syrian leader Bashar al-Assad.",https://s2.reutersmedia.net/resources/r/?d=20180905&i=RCV005KGD&w=1200&r=RCV005KGD&t=2,https://www.reuters.com/video/2018/09/05/trump-reviews-woodwards-book-total-ficti?videoId=461507277
"{'name': 'Reuters', 'id': 'reuters'}",Patricia Zengerle,US Justice Department looks into social media firms over free speech - Reuters,2018-09-05T20:37:30Z,Reuters US Justice Department looks into social media firms over free speech Reuters WASHINGTON (Reuters) - The U.S. Department of Justice and state attorneys general will meet this month to discuss concerns that social media platforms are “intentionally stif…,https://s4.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1301001449&w=1200&r=LYNXNPEE841BV,https://uk.reuters.com/article/us-usa-tech-congress/facebook-twitter-face-u-s-congress-over-foreign-bids-to-tilt-politics-idUKKCN1LL14Q
"{'name': 'Reuters', 'id': 'reuters'}",Roberta Rampton,Trump says not ready to make trade deal with China,2018-09-05T20:30:07Z,U.S. President Donald Trump said on Wednesday that the United States was not yet ready to come to an agreement over trade disputes with China but he said talks would continue.,https://s2.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1301101918&w=1200&r=LYNXNPEE841YE,https://in.reuters.com/article/usa-trade-china/trump-says-not-ready-to-make-trade-deal-with-china-idINKCN1LL2ZS
"{'name': 'Reuters', 'id': 'reuters'}",Noel Randewich,"Tesla bond hits record low, stock slips as investor worry deepens",2018-09-05T20:28:34Z,Tesla's stock and bond prices dropped on Wednesday after Chief Executive Elon Musk renewed an attack on a British caver whom he had previously insulted on social media and a day after Mercedes unveiled a challenge to the electric car maker.,https://s1.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1301100701&w=1200&r=LYNXNPEE841Y1,https://in.reuters.com/article/us-usa-stocks-tesla/tesla-bond-hits-record-low-stock-slips-as-investor-worry-deepens-idINKCN1LL2Z2
"{'name': 'Reuters', 'id': 'reuters'}",Noel Randewich,"Tesla bond hits record low, stock slips as investor worry deepens",2018-09-05T20:25:44Z,Tesla's stock and bond prices dropped on Wednesday after Chief Executive Elon Musk renewed an attack on a British caver whom he had previously insulted on social media and a day after Mercedes unveiled a challenge to the electric car maker.,https://s1.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1301100701&w=1200&r=LYNXNPEE841Y1,https://www.reuters.com/article/us-usa-stocks-tesla/tesla-bond-hits-record-low-stock-slips-as-investor-worry-deepens-idUSKCN1LL2Z2
"{'name': 'Reuters', 'id': 'reuters'}",Noel Randewich,"Tesla bond hits record low, stock slips as investor worry deepens",2018-09-05T20:25:44Z,Tesla's stock and bond prices dropped on Wednesday after Chief Executive Elon Musk renewed an attack on a British caver whom he had previously insulted on social media and a day after Mercedes unveiled a challenge to the electric car maker.,https://s2.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1301101273&w=1200&r=LYNXNPEE841Y1-OCATC,https://ca.reuters.com/article/technologyNews/idCAKCN1LL2Z2-OCATC
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,LaSalle says to go with Pebblebrook offer,2018-09-05T20:25:36Z,"The board of LaSalle Hotel Properties said on Wednesday the unsolicited offer from Pebblebrook Hotel Trust constituted a ""superior proposal"" to that from Blackstone Group LP .",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/us-lasalle-hotel-m-a-pebblebrook-htl/lasalle-says-to-go-with-pebblebrook-offer-idUSKCN1LL2ZY
"{'name': 'Reuters', 'id': 'reuters'}",Frank Pingue,Former French Open champion Schiavone calls time on career,2018-09-05T20:24:43Z,"Francesca Schiavone, who became the first Italian woman to win a Grand Slam singles title when she triumphed at the 2010 French Open, announced her retirement from professional tennis at the U.S. Open on Wednesday.",https://s4.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1301101013&w=1200&r=LYNXNPEE841XW,https://www.reuters.com/article/us-tennis-usopen-schiavone/former-french-open-champion-schiavone-calls-time-on-career-idUSKCN1LL2YU
"{'name': 'Reuters', 'id': 'reuters'}",Frank Pingue,Former French Open champion Schiavone calls time on career,2018-09-05T20:24:43Z,"Francesca Schiavone, who became the first Italian woman to win a Grand Slam singles title when she triumphed at the 2010 French Open, announced her retirement from professional tennis at the U.S. Open on Wednesday.",https://s3.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1301101283&w=1200&r=LYNXNPEE841XW-OCASP,https://ca.reuters.com/article/sportsNews/idCAKCN1LL2YU-OCASP
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Macron seeks progressive coalition for EU parliament by end 2018,2018-09-05T20:22:37Z,"French President Emmanuel Macron wants to forge a coalition of progressives for next May's European Parliament election by around the end of the year, a source in his office said on Wednesday.",https://s4.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1301099895&w=1200&r=LYNXNPEE841XV,https://www.reuters.com/article/us-eu-parliament-france/macron-seeks-progressive-coalition-for-eu-parliament-by-end-2018-idUSKCN1LL2YM
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,NFL notebook: Earl Thomas reports to Seahawks,2018-09-05T20:21:05Z,"Seattle Seahawks free safety Earl Thomas is ending his holdout, but his announcement posted to Instagram on Wednesday made it clear reporting to the team was not his first choice.",https://s3.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1301099876&w=1200&r=LYNXNPEE841XM,https://www.reuters.com/article/us-football-nfl-notebook/nfl-notebook-earl-thomas-reports-to-seahawks-idUSKCN1LL2YI
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,NFL notebook: Earl Thomas reports to Seahawks,2018-09-05T20:21:05Z,"Seattle Seahawks free safety Earl Thomas is ending his holdout, but his announcement posted to Instagram on Wednesday made it clear reporting to the team was not his first choice.",https://s3.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1301100098&w=1200&r=LYNXNPEE841XM-OCASP,https://ca.reuters.com/article/sportsNews/idCAKCN1LL2YI-OCASP
"{'name': 'Reuters', 'id': 'reuters'}",Thomson Reuters,"Dorsey, Sandberg defend cleanup as midterm vote nears",2018-09-05T20:20:50Z,"Shares of Facebook and Twitter fell on Wednesday as their top executives testified before the U.S. Congress, defending the companies against what lawmakers see as a failure to combat continuing foreign efforts to influence U.S. politics.",https://s2.reutersmedia.net/resources/r/?d=20180905&i=RCV005KDG&w=1200&r=RCV005KDG&t=2,https://www.reuters.com/video/2018/09/05/dorsey-sandberg-defend-cleanup-as-midter?videoId=461500281
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,"Some buildings collapse as powerful quake hits Hokkaido, Japan",2018-09-05T20:19:03Z,"A powerful earthquake hit Japan's northern island of Hokkaido early on Thursday, collapsing walls and some buildings but not triggering a tsunami.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://ca.reuters.com/article/topNews/idCAKCN1LL2QK-OCATP
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Mack debut looms large over Bears-Packers,2018-09-05T20:15:34Z,Chicago Bears: Two players with potential to bring the biggest impact to the Bears' defense have limited reps with the first team.,https://s1.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1301098609&w=1200&r=LYNXNPEE841XA,https://www.reuters.com/article/us-football-nfl-gb-chi-nfcnorthnotebook/mack-debut-looms-large-over-bears-packers-idUSKCN1LL2YD
"{'name': 'Reuters', 'id': 'reuters'}",Joshua Franklin,Exclusive: Chinese e-commerce portal Yunji Weidian taps banks for U.S. IPO - source,2018-09-05T20:13:00Z,"Chinese e-commerce portal Yunji Weidian has hired investment banks for an initial public offering it plans to launch in the United States early next year, a source with direct knowledge of the matter said on Wednesday.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/us-yinji-weidian-ipo-exclusive/exclusive-chinese-e-commerce-portal-yunji-weidian-taps-banks-for-u-s-ipo-source-idUSKCN1LL2XR
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Trump says willing to shut down government over border security,2018-09-05T20:10:07Z,President Donald Trump said on Wednesday he would be willing to shut down the U.S. government over border security issues.,https://s2.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1301096285&w=1200&r=LYNXNPEE841X3,https://www.reuters.com/article/us-usa-trump-shutdown-border/trump-says-willing-to-shut-down-government-over-border-security-idUSKCN1LL2Y2
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,"Salini, FCC and AECOM win $1.5 bln airport project in Peru",2018-09-05T20:08:49Z,"A consortium that includes Italian builder Salini Impregilo SpA, Spain's FCC Construccion and AECOM won a contract for expanding the airport in Lima, Peru, the airport's operator, Lima Airport Partners (LAP), said on Wednesday.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/us-peru-airport/salini-fcc-and-aecom-win-1-5-billion-airport-project-in-peru-idUSKCN1LL2YF
"{'name': 'Reuters', 'id': 'reuters'}",Joshua Franklin,Exclusive: Chinese e-commerce portal Yunji Weidian taps banks for U.S. IPO - source,2018-09-05T20:07:05Z,"Chinese e-commerce portal Yunji Weidian has hired investment banks for an initial public offering it plans to launch in the United States early next year, a source with direct knowledge of the matter said on Wednesday.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://in.reuters.com/article/us-yinji-weidian-ipo-exclusive/exclusive-chinese-e-commerce-portal-yunji-weidian-taps-banks-for-u-s-ipo-source-idINKCN1LL2XR
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Trump says Defense Secretary Mattis will remain in his job,2018-09-05T20:05:08Z,"U.S President Donald Trump said on Wednesday Defense Secretary James Mattis will remain in his job, a day after a report, denied by Mattis, that he had made disparaging remarks about the president.",https://s4.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1301095594&w=1200&r=LYNXNPEE841WT,https://www.reuters.com/article/us-usa-trump-mattis/trump-says-defense-secretary-mattis-will-remain-in-his-job-idUSKCN1LL2X9
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Deals of the day-Mergers and acquisitions,2018-09-05T20:00:22Z,"(Adds Investcorp, Great-West Lifeco, Dalian Wanda Group, Tronox, Schroders, Solaris Bus & Coach, Ophir Energy, BHP, Engie, PostFinance; updates Nevsun Resources)",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://uk.reuters.com/article/deals-day/deals-of-the-day-mergers-and-acquisitions-idUKL3N1VR3NY
"{'name': 'Reuters', 'id': 'reuters'}",Luciano Costa,Brazilian unit of AES may bid for Renova's wind farm: CEO,2018-09-05T19:59:53Z,"A Brazilian unit of AES Corp is considering a bid for a wind farm owned by Renova Energia SA, the chief executive officer for AES Tietê Energia SA said on Wednesday.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://uk.reuters.com/article/us-renova-energia-divestiture/brazilian-unit-of-aes-may-bid-for-renovas-wind-farm-ceo-idUKKCN1LL2VQ
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,"Trump says trade talks with China going well, not ready to make a deal",2018-09-05T19:59:40Z,"U.S. President Donald Trump said on Wednesday that the United States was doing well in trade talks with China, but that Washington was not willing to make a deal along the lines of what Beijing was seeking.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/usa-trade-china/trump-says-trade-talks-with-china-going-well-not-ready-to-make-a-deal-idUSW1N1UN02M
