,source,author,title,publishedAt,description,urlToImage,url,sentiment_score
727,"{'name': 'Reuters', 'id': 'reuters'}",David Ljunggren,"Bank of Canada holds rates, says more hikes will be needed",2018-09-05 14:02:19,"The Bank of Canada held interest rates steady on Wednesday as markets had expected and reiterated that while more hikes would be needed to keep inflation on target, it would take a gradual approach.",https://s3.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300989519&w=1200&r=LYNXNPEE8418M-OCATP,https://ca.reuters.com/article/topNews/idCAKCN1LL1XS-OCATP,1.0
728,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,"Bank of Canada holds rates, says more hikes will be needed",2018-09-05 14:02:19,"The Bank of Canada held interest rates steady on Wednesday as markets had expected and reiterated that while more hikes would be needed to keep inflation on target, it would take a gradual approach.",https://s3.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300989485&w=1200&r=LYNXNPEE8418M-OCADN,https://ca.reuters.com/article/domesticNews/idCAKCN1LL1XS-OCADN,1.0
729,"{'name': 'Reuters', 'id': 'reuters'}",David Ljunggren,"Bank of Canada holds rates, says more hikes will be needed",2018-09-05 14:02:19,"The Bank of Canada held interest rates steady on Wednesday as markets had expected and reiterated that while more hikes would be needed to keep inflation on target, it would take a gradual approach.",https://s4.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300989496&w=1200&r=LYNXNPEE8418M-OCABS,https://ca.reuters.com/article/businessNews/idCAKCN1LL1XS-OCABS,1.0
730,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,About 100 reported ill on board Emirates airline flight in New York,2018-09-05 14:00:37,"About 100 passengers on Wednesday morning were reported feeling ill on board an Emirates airline [EMIRA.UL] flight to New York from Dubai, causing the plane to be quarantined, according to local news media reports.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/us-new-york-flight/about-100-reported-ill-on-board-emirates-airline-flight-in-new-york-idUSKCN1LL1XM,-1.0
731,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Blast reported in west of Afghan capital Kabul,2018-09-05 13:57:43,"An explosion was reported outside a sports hall in the west of the Afghan capital Kabul on Wednesday and casualties were likely, officials said.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://ca.reuters.com/article/topNews/idCAKCN1LL1XI-OCATP,0.0
732,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Blast reported in west of Afghan capital Kabul,2018-09-05 13:57:43,"An explosion was reported outside a sports hall in the west of the Afghan capital Kabul on Wednesday and casualties were likely, officials said.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/us-afghanistan-blast/blast-reported-in-west-of-afghan-capital-kabul-idUSKCN1LL1XI,0.0
733,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Trump slams Nike as Kaerpernick ads spark some boycotts,2018-09-05 13:57:33,"U.S. President Donald Trump on Wednesday criticized Nike Inc following the debut of its advertising campaign with Colin Kaepernick, the NFL quarterback who sparked a national controversy by kneeling during the national anthem.",https://s4.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300987614&w=1200&r=LYNXNPEE8417X,https://www.reuters.com/article/us-nike-kaepernick/trump-slams-nike-as-kaerpernick-ads-spark-some-boycotts-idUSKCN1LL1WS,-4.0
734,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Parents settle claim against fraternity in Penn State hazing death,2018-09-05 13:57:04,"The parents of a Penn State student who died during an alcohol-fueled fraternity hazing last year have settled a civil lawsuit they brought against the fraternity, the fraternity's national organization said.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/us-pennsylvania-hazing-death/parents-settle-claim-against-fraternity-in-penn-state-hazing-death-idUSKCN1LL1XA,-5.0
735,"{'name': 'Reuters', 'id': 'reuters'}",Saikat Chatterjee,Sterling jumps to a three-day high on Brexit breakthrough hopes - Reuters,2018-09-05 13:56:46,"Reuters Sterling jumps to a three-day high on Brexit breakthrough hopes Reuters LONDON (Reuters) - Sterling jumped on Wednesday, rebounding off a two-week low, after a Bloomberg report that the United Kingdom and Germany were prepared to drop a key sticking p…",https://s1.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300985694&w=1200&r=LYNXNPEE840E2,https://www.reuters.com/article/uk-britain-sterling-open/sterling-edges-lower-for-a-fifth-day-on-trade-war-fears-idUSKCN1LL0O8,6.0
736,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Blast reported in west of Afghan capital Kabul,2018-09-05 13:56:45,"A suicide bomber blew himself up in a wrestling club in the west of the Afghan capital Kabul on Wednesday, killing at least four people, officials said.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://in.reuters.com/article/afghanistan-blast/blast-reported-in-west-of-afghan-capital-kabul-idINKCN1LL1X8,-5.0
737,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,About 100 reported ill on board Emirates airline flight in New York,2018-09-05 13:56:21,"About 100 passengers on Wednesday morning were reported feeling ill on board an Emirates airline flight to New York from Dubai, causing the plane to be quarantined, according to local news media reports.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/new-york-flight/about-100-reported-ill-on-board-emirates-airline-flight-in-new-york-idUSL2N1VR0NQ,-1.0
738,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,"Bayer open for drug licensing deals, cutting debt remains priority",2018-09-05 13:55:56,Bayer is ready to spend money on more drug licensing agreements like last year's deal with Loxo Oncology but its priority is to reduce debt after the takeover of Monsanto.,https://s2.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300987103&w=1200&r=LYNXNPEE84183,https://www.reuters.com/article/us-bayer-results-licensing/bayer-open-for-drug-licensing-deals-cutting-debt-remains-priority-idUSKCN1LL1X6,0.0
739,"{'name': 'Reuters', 'id': 'reuters'}",Suleiman Al-Khalidi,Syrian rebels hope Turkey can limit Russian-backed Idlib assault - Reuters,2018-09-05 13:55:00,ABC News Syrian rebels hope Turkey can limit Russian-backed Idlib assault Reuters AMMAN (Reuters) - Syrian rebels bracing for battle in northwest Syria are pinning their hopes on ally Turkey to intervene with Russia and prevent an all-out Syrian government of…,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/uk-mideast-crisis-syria-rebels/syrian-rebels-hope-turkey-can-limit-russian-backed-idlib-assault-idUKKCN1LL1WE,-1.0
740,"{'name': 'Reuters', 'id': 'reuters'}",Suleiman Al-Khalidi,Syrian rebels hope Turkey can limit Russian-backed Idlib assault - Reuters,2018-09-05 13:55:00,ABC News Syrian rebels hope Turkey can limit Russian-backed Idlib assault Reuters AMMAN (Reuters) - Syrian rebels bracing for battle in northwest Syria are pinning their hopes on ally Turkey to intervene with Russia and prevent an all-out Syrian government of…,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/uk-mideast-crisis-syria-rebels/syrian-rebels-hope-turkey-can-limit-russian-backed-idlib-assault-idUKKCN1LL1WE,-1.0
741,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,"Bayer open for drug licensing deals, cutting debt remains priority",2018-09-05 13:54:55,Bayer is ready to spend money on more drug licensing agreements like last year's deal with Loxo Oncology but its priority is to reduce debt after the takeover of Monsanto.,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/bayer-results-licensing/bayer-open-for-drug-licensing-deals-cutting-debt-remains-priority-idUSL5N1VR3JS,0.0
742,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,U.S. Senate Intelligence chairman says threat on social media remains,2018-09-05 13:54:44,"Senator Richard Burr, the Republican chairman of the U.S. Senate Intelligence Committee, said on Wednesday that the ""national security vulnerability"" and ""unacceptable risk"" of social media platforms remain unaddressed.",https://s1.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300987028&w=1200&r=LYNXNPEE84180,https://www.reuters.com/article/us-usa-tech-congress-burr/u-s-senate-intelligence-chairman-says-threat-on-social-media-remains-idUSKCN1LL1WW,-6.0
743,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,U.S. Senate Intelligence chairman says threat on social media remains,2018-09-05 13:51:51,"Senator Richard Burr, the Republican chairman of the U.S. Senate Intelligence Committee, said on Wednesday that the ""national security vulnerability"" and ""unacceptable risk"" of social media platforms remain unaddressed.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/usa-tech-congress-burr/u-s-senate-intelligence-chairman-says-threat-on-social-media-remains-idUSL2N1VR0NI,-6.0
744,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Brazil prosecutors accuse presidential candidate Alckmin of misconduct- report,2018-09-05 13:50:13,"Brazilian prosecutors have formally accused Geraldo Alckmin, a market-friendly presidential candidate, of administrative misconduct and asked judicial authorities to suspend his political rights, a news website reported on Wednesday.",https://s2.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300985567&w=1200&r=LYNXNPEE8417C,https://www.reuters.com/article/us-brazil-election/brazil-prosecutors-accuse-presidential-candidate-alckmin-of-misconduct-report-idUSKCN1LL1VY,-3.0
745,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Russia says visit by North Korean leader being discussed,2018-09-05 13:48:54,"Moscow and Pyongyang are discussing the possibility of a visit by the North Korean leader, Kim Jong Un, to Russia, Kremlin aide Yuri Ushakov said on Wednesday.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://af.reuters.com/article/worldNews/idAFKCN1LL1VW,0.0
746,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Russia says visit by North Korean leader being discussed,2018-09-05 13:48:44,"Moscow and Pyongyang are discussing the possibility of a visit by the North Korean leader, Kim Jong Un, to Russia, Kremlin aide Yuri Ushakov said on Wednesday.",https://s4.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300985034&w=1200&r=LYNXNPEE84179,https://www.reuters.com/article/us-russia-north-korea-kim-visit/russia-says-visit-by-north-korean-leader-being-discussed-idUSKCN1LL1VU,0.0
747,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Kremlin says more trust-building needed for Kurile deal with Japan,2018-09-05 13:47:26,"Russia and Japan need to do more work to build trust before a treaty can be signed to resolve a decades-old row over a group of Pacific islands, Kremlin aide Yuri Ushakov said on Wednesday.",https://s3.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300984413&w=1200&r=LYNXNPEE84175,https://www.reuters.com/article/us-russia-japan-treaty/kremlin-says-more-trust-building-needed-for-kurile-deal-with-japan-idUSKCN1LL1VK,3.0
748,"{'name': 'Reuters', 'id': 'reuters'}",Sumeet Chatterjee,JPMorgan picked to run sale of Anbang' Dutch insurer Vivat - sources,2018-09-05 13:46:47,"China's Anbang Insurance Group has picked JPMorgan to manage the 1.4-1.8 billion euro ($1.6-$2 billion) sale of its Dutch insurance arm Vivat, two people familiar with the matter told Reuters.",https://s4.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300986159&w=1200&r=LYNXNPEE8417V,https://www.reuters.com/article/us-anbang-group-divestiture-vivat/jpmorgan-picked-to-run-sale-of-anbang-dutch-insurer-vivat-sources-idUSKCN1LL1WA,1.0
749,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Syrian minister says no reason to open crossing with Jordan yet,2018-09-05 13:45:17,"Syria's economy minister said he sees no reason yet to re-open the Nassib crossing with Jordan, Lebanon's NNA news agency said on Wednesday after he met Lebanon's industry minister who is pushing for it to be opened.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/us-mideast-crisis-syria-lebanon-crossing/syrian-minister-says-no-reason-to-open-crossing-with-jordan-yet-idUSKCN1LL1VG,-1.0
750,"{'name': 'Reuters', 'id': 'reuters'}",Karen Brettell,TREASURIES-Prices gain as emerging market weakness sparks contagion fears,2018-09-05 13:44:51,"U.S Treasury prices gained slightly on Wednesday as renewed weakness in emerging markets boosted demand for low risk U.S. government debt, though pressure from a heavy corporate debt supply calendar limited gains.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/usa-bonds/treasuries-prices-gain-as-emerging-market-weakness-sparks-contagion-fears-idUSL2N1VR0LS,-6.0
751,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Britain summons Russia's charge d'affaires in London over Skripal affair: RIA,2018-09-05 13:43:35,"Britain summoned Russia's charge d'affaires in London on Wednesday after charging two suspects over the poisoning of former Russian agent Sergei Skripal and his daughter, Russia's RIA news agency reported.",https://s1.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300982777&w=1200&r=LYNXNPEE84170,https://www.reuters.com/article/us-britain-russia-diplomat-summons/britain-summons-russias-charge-daffaires-in-london-over-skripal-affair-ria-idUSKCN1LL1V4,-1.0
752,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Video games in focus at London's V&A exhibition,2018-09-05 13:43:21,"Video games take centre-stage in an exhibition at London's V&A Museum that kicks off this week, looking at how the popular leisure activity has been designed and played since the mid-2000s.",https://s4.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300982951&w=1200&r=LYNXNPEE8412X,https://www.reuters.com/article/us-britain-videogames/video-games-in-focus-at-londons-va-exhibition-idUSKCN1LL18V,3.0
753,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,UPDATE 1-Tullow Oil plans to drill first Guyana well in third quarter of 2019,2018-09-05 13:40:39,"Tullow Oil plans to drill its first well in the much-watched Guyana offshore basin in the third quarter of next year in its Orinduik licence bordering discoveries by Exxon, a spokesman said on Wednesday.",https://s4.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300982587&w=1200&r=LYNXNPEE8416X,https://www.reuters.com/article/us-tullow-guyana/tullow-oil-plans-to-drill-first-guyana-well-in-third-quarter-of-2019-idUSKCN1LL1UV,0.0
754,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Trump says Congress should pass farm bill with food stamp work requirements,2018-09-05 13:40:30,"President Donald Trump on Wednesday said the final massive agriculture bill that the U.S. Congress sends to him to sign into law should have work requirements for people receiving food stamps, the grocery subsidies officially called ""SNAP.""",https://s4.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300981675&w=1200&r=LYNXNPEE8416R,https://www.reuters.com/article/us-usa-trump-farmbill/trump-says-congress-should-pass-farm-bill-with-food-stamp-work-requirements-idUSKCN1LL1UD,0.0
755,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,OPEC's Barkindo says global trade dispute will hit energy demand,2018-09-05 13:39:51,"OPEC Secretary-General Mohammad Barkindo expects global trade disputes to hit energy demand eventually but is hopeful the ""cloud of uncertainty"" will lift soon.",https://s4.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300982416&w=1200&r=LYNXNPEE8416T-OZABS,https://af.reuters.com/article/investingNews/idAFKCN1LL1UL-OZABS,-1.0
756,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Brazil prosecutors accuse presidential candidate Alckmin of misconduct - report,2018-09-05 13:39:30,"Brazilian prosecutors have formally accused Geraldo Alckmin, a market-friendly presidential candidate, of administrative misconduct and asked judicial authorities to suspend his political rights, a news website reported on Wednesday.",https://s3.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300981458&w=1200&r=LYNXNPEE8416Q,https://af.reuters.com/article/worldNews/idAFKCN1LL1U7,-3.0
757,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,UPDATE 1-Fox leads $100 mln investment in broadcasting platform Caffeine,2018-09-05 13:39:15,Twenty First Century Fox said on Wednesday it led a $100 million funding round in social broadcasting platform Caffeine.,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/fox-investment-caffeine/update-1-fox-leads-100-mln-investment-in-broadcasting-platform-caffeine-idUSL3N1VR4GA,0.0
758,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,"Kremlin says keen on Syria talks with Turkey, France, Germany",2018-09-05 13:36:39,"Kremlin aide Yuri Ushakov said on Wednesday that Moscow was keen to see four-way talks with Turkey, France and Germany take place to discuss the Syrian conflict.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/us-mideast-crisis-syria-kremlin-talks/kremlin-says-keen-on-syria-talks-with-turkey-france-germany-idUSKCN1LL1U1,-1.0
759,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,TSX lower ahead of Bank of Canada rate decision,2018-09-05 13:36:17,Canada's main stock index fell on Wednesday led by declines in energy stocks which fell in tandem with oil prices and ahead of a Bank of Canada interest rate decision.,https://s3.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300981047&w=1200&r=LYNXNPEE840UJ-OCATP,https://ca.reuters.com/article/topNews/idCAKCN1LL1GI-OCATP,1.0
760,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Kremlin says no current plans for future Putin-Trump meeting,2018-09-05 13:35:29,Kremlin aide Yuri Ushakov said on Wednesday there were no ongoing preparations for a future meeting between Russian President Vladimir Putin and his U.S. counterpart Donald Trump.,https://s2.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300980003&w=1200&r=LYNXNPEE8416E,https://www.reuters.com/article/us-russia-putin-trump-meeting/kremlin-says-no-current-plans-for-future-putin-trump-meeting-idUSKCN1LL1TW,-1.0
761,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Kremlin says no current plans for future Putin-Trump meeting,2018-09-05 13:35:29,Kremlin aide Yuri Ushakov said on Wednesday there were no ongoing preparations for a future meeting between Russian President Vladimir Putin and his U.S. counterpart Donald Trump.,https://s3.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300981043&w=1200&r=LYNXNPEE8416E-OCATP,https://ca.reuters.com/article/topNews/idCAKCN1LL1TW-OCATP,-1.0
762,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,CANADA STOCKS-TSX lower ahead of Bank of Canada rate decision,2018-09-05 13:34:55,Canada's main stock index fell on Wednesday led by declines in energy stocks which fell in tandem with oil prices and ahead of a Bank of Canada interest rate decision.,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/canada-stocks-open/canada-stocks-tsx-lower-ahead-of-bank-of-canada-rate-decision-idUSL3N1VR4I9,1.0
763,"{'name': 'Reuters', 'id': 'reuters'}",John Geddie,Myanmar official says 'totally underestimated' economic impact of Rohingya crisis,2018-09-05 13:27:52,"A Myanmar foreign investment official said on Wednesday he ""totally underestimated"" the economic damage of the Rohingya crisis, adding that the outcry over the jailing of two Reuters reporters would also have some impact on his country's reputation.",https://s4.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300977777&w=1200&r=LYNXNPEE8414R,https://af.reuters.com/article/worldNews/idAFKCN1LL1SU,-9.0
764,"{'name': 'Reuters', 'id': 'reuters'}",Tiisetso Motsoeneng,Steinhoff's former CEO says not aware of accounting irregularities,2018-09-05 13:27:43,"Steinhoff's former chief executive Markus Jooste was not aware of any accounting irregularities when he left the retailer in December, he told a South African parliamentary inquiry on Wednesday which is examining an accounting scandal that rocked the company.",https://s4.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300977646&w=1200&r=LYNXNPEE8414Y-OZABS,https://af.reuters.com/article/investingNews/idAFKCN1LL1SJ-OZABS,-3.0
765,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,"Europe name Casey, Garcia, Poulter and Stenson as Ryder Cup wildcards",2018-09-05 13:27:00,"Europe Ryder Cup captain Thomas Bjorn loaded his team with experience when he announced Paul Casey, Sergio Garcia, Ian Poulter and Henrik Stenson as his four wildcards for this month's match against the U.S in Paris.",https://s1.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300978565&w=1200&r=LYNXNPEE8413A,https://www.reuters.com/article/us-golf-rydercup-europe/europe-name-casey-garcia-poulter-and-stenson-as-ryder-cup-wildcards-idUSKCN1LL1RA,0.0
766,"{'name': 'Reuters', 'id': 'reuters'}",John Geddie,Myanmar official says 'totally underestimated' economic impact of Rohingya crisis,2018-09-05 13:25:44,"A Myanmar foreign investment official said on Wednesday he ""totally underestimated"" the economic damage of the Rohingya crisis, adding that the outcry over the jailing of two Reuters reporters would also have some impact on his country's reputation.",https://s3.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300976883&w=1200&r=LYNXNPEE8414N,https://in.reuters.com/article/myanmar-rohingya-investment/myanmar-official-says-totally-underestimated-economic-impact-of-rohingya-crisis-idINKCN1LL1QV,-9.0
767,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Canadian trade nears balance in July as oil prices rise,2018-09-05 13:24:53,"Canada posted its smallest trade deficit in more than one-and-a-half years in July as exports were boosted by higher prices for crude oil, Statistics Canada said on Wednesday.",https://s3.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300977944&w=1200&r=LYNXNPEE8414Q-OCATP,https://ca.reuters.com/article/topNews/idCAKCN1LL1SY-OCATP,-2.0
768,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Canadian trade nears balance in July as oil prices rise,2018-09-05 13:24:53,"Canada posted its smallest trade deficit in more than one-and-a-half years in July as exports were boosted by higher prices for crude oil, Statistics Canada said on Wednesday.",https://s4.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300977951&w=1200&r=LYNXNPEE8414Q-OCABS,https://ca.reuters.com/article/businessNews/idCAKCN1LL1SY-OCABS,-2.0
769,"{'name': 'Reuters', 'id': 'reuters'}",Gina Cherelus,New Yorkers strut street style,2018-09-05 13:24:20,"New York City is one of the fashion capitals of the world and when it kicks off Fashion Week on September 6 stylists, buyers, fashion enthusiasts and celebrities will be keen to see what has been declared ""in style"" for the fall and winter seasons.",https://s3.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300977941&w=1200&r=LYNXNPEE84127-OCAEN,https://ca.reuters.com/article/entertainmentNews/idCAKCN1LL1P1-OCAEN,1.0
770,"{'name': 'Reuters', 'id': 'reuters'}",Gina Cherelus,New Yorkers strut street style,2018-09-05 13:24:20,"New York City is one of the fashion capitals of the world and when it kicks off Fashion Week on September 6 stylists, buyers, fashion enthusiasts and celebrities will be keen to see what has been declared ""in style"" for the fall and winter seasons.",https://s3.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300977049&w=1200&r=LYNXNPEE84127,https://www.reuters.com/article/us-fashion-new-york-streetstyle-widerima/new-yorkers-strut-street-style-idUSKCN1LL1P1,1.0
771,"{'name': 'Reuters', 'id': 'reuters'}",John Geddie,Myanmar official says 'totally underestimated' economic impact of Rohingya crisis,2018-09-05 13:23:34,"A Myanmar foreign investment official said on Wednesday he ""totally underestimated"" the economic damage of the Rohingya crisis, adding that the outcry over the jailing of two Reuters reporters would also have some impact on his country's reputation.",https://s4.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300976289&w=1200&r=LYNXNPEE8412W,https://www.reuters.com/article/us-myanmar-rohingya-investment/myanmar-official-says-totally-underestimated-economic-impact-of-rohingya-crisis-idUSKCN1LL1QZ,-9.0
772,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Plains All American to review cash distribution for possible increase in Q1 2019,2018-09-05 13:23:12,"Plains All American Pipeline expects to review its quarterly cash distribution to investors and possibly increase the distribution as early as the first quarter of 2019, Chief Operating Officer Willie Chiang said at the Barclays CEO Energy-Power Conference on…",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/us-plains-all-amer-cash/plains-all-american-to-review-cash-distribution-for-possible-increase-in-first-quarter-2019-idUSKCN1LL1T4,1.0
773,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Fox leads $100 million investment in social broadcasting platform Caffeine,2018-09-05 13:21:23,Twenty First Century Fox said on Wednesday it led a $100 million funding round in gaming and entertainment broadcasting platform Caffeine.,https://s3.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300976876&w=1200&r=LYNXNPEE84146,https://in.reuters.com/article/fox-investment-caffeine/fox-leads-100-million-investment-in-social-broadcasting-platform-caffeine-idINKCN1LL1S8,0.0
774,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Fox leads $100 million investment in social broadcasting platform Caffeine,2018-09-05 13:21:09,Twenty First Century Fox said on Wednesday it led a $100 million funding round in gaming and entertainment broadcasting platform Caffeine.,https://s2.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300975627&w=1200&r=LYNXNPEE8414C,https://www.reuters.com/article/us-fox-investment-caffeine/fox-leads-100-million-investment-in-social-broadcasting-platform-caffeine-idUSKCN1LL1S2,0.0
775,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,"Czech PM lauds work of Libyan coast guard, urges closer cooperation",2018-09-05 13:20:55,"Czech Prime Minister Andrej Babis on Wednesday underscored his country's objections to distributing migrants through the European Union, and called for closer cooperation with Libya to combat human smuggling across the Mediterranean.",https://s1.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300975654&w=1200&r=LYNXNPEE8414A,https://www.reuters.com/article/us-germany-czech/czech-pm-lauds-work-of-libyan-coast-guard-urges-closer-cooperation-idUSKCN1LL1SA,-3.0
776,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Amazon's Bezos gives $10 million to bipartisan veterans PAC: report,2018-09-05 13:18:43,"Amazon.com Inc founder and Chief Executive Jeff Bezos has entered the American political arena with a $10 million contribution to a nonpartisan super PAC dedicated to electing U.S. military veterans to Congress, the Wall Street Journal reported on Wednesday.",https://s2.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300970356&w=1200&r=LYNXNPEE8411E,https://www.reuters.com/article/us-usa-politics-bezos/amazons-bezos-gives-10-million-to-bipartisan-veterans-pac-report-idUSKCN1LL1PL,5.0
777,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,"Trump, without evidence, accuses social media firms of election meddling: report",2018-09-05 13:18:38,"U.S. President Donald Trump accused social media companies of interfering with the upcoming 2018 midterm election, without appearing to offer any evidence, telling the Daily Caller in an interview published on Wednesday that they are ""super liberal.""",https://s2.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300974810&w=1200&r=LYNXNPEE8411Q-OCATC,https://ca.reuters.com/article/technologyNews/idCAKCN1LL1QA-OCATC,1.0
778,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,"Trump, without evidence, accuses social media firms of election meddling: report",2018-09-05 13:18:38,"U.S. President Donald Trump accused social media companies of interfering with the upcoming 2018 midterm election, without appearing to offer any evidence, telling the Daily Caller in an interview published on Wednesday that they are ""super liberal.""",https://s3.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300972218&w=1200&r=LYNXNPEE8411Q,https://www.reuters.com/article/us-usa-tech-companies-trump/trump-without-evidence-accuses-social-media-firms-of-election-meddling-report-idUSKCN1LL1QA,1.0
779,"{'name': 'Reuters', 'id': 'reuters'}",Martinne Geller,Focus: Unilever confronts the 'chairdrobe' as consumers rethink laundry,2018-09-05 13:18:02,"On any given day, the chair in Raven Rose's Ewing, New Jersey, bedroom might be draped with shirts, pants or pyjamas.",https://s3.reutersmedia.net/resources/r/?m=02&d=20180905&t=2&i=1300975473&w=1200&r=LYNXNPEE8413J,https://in.reuters.com/article/unilever-laundry-chairdrobe/focus-unilever-confronts-the-chairdrobe-as-consumers-rethink-laundry-idINKCN1LL1RE,1.0
